"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2005,1213.6402787212,460.34357890569,3199.61609899252,7.10137961693742,0.494604239279521,992.677878897648,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2006,1757.14414634383,715.657699688102,4314.29096951798,7.47144512599654,0.458295740889011,1440.19609418115,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2007,1607.55119763763,611.142019545184,4228.5111649652,7.38246730483485,0.493446789033162,1311.88410144911,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2008,3364.84175002352,1115.43207132881,10150.4702022897,8.12113621274816,0.563346625094562,2737.21272074871,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2009,947.1325955775,377.557615789453,2375.95565839578,6.853439099834,0.469251438004808,774.413223037315,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2010,397.980921146617,162.701119973691,973.495533542249,5.98640406731789,0.456380411323181,325.685518912298,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2011,2592.77670225056,1109.94261635294,6056.61133169398,7.86048466623103,0.432875847175026,2127.41890623966,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2012,1549.12271248214,631.956674518389,3797.38243947953,7.34544405773238,0.457469232080317,1268.15183980139,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2013,1781.53317628325,707.137472932905,4488.32169087865,7.48522960754061,0.471439537861347,1464.43194033985,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2014,2243.66293879522,1001.36091897017,5027.18179585071,7.71586504983263,0.411614592642901,1845.5219694099,"index","California",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
