"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2007,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2008,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2009,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2010,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2011,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2012,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2013,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2014,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2015,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2016,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2017,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2018,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2019,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2021,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2022,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2023,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2024,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2003,642.033236850445,277.443589876424,1485.73148654925,6.46464007314499,0.428080539726914,582.602697411706,"index","Oregon",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
